8.902500000000000000e+04,2.124800000000000000e+04,5.746000000000000000e+03,8.314664909638516122e-01,4.189806099397590522e+00,3.697876783849634474e+00
6.384800000000000000e+04,1.493800000000000000e+04,4.195000000000000000e+03,1.019804525371533543e+00,4.274200026777346118e+00,3.560905840286054946e+00
1.153500000000000000e+05,2.707900000000000000e+04,8.082000000000000000e+03,4.129620739318262679e-01,4.259758484434432724e+00,3.350532046523137630e+00
9.268200000000000000e+04,2.121000000000000000e+04,6.301000000000000000e+03,1.100545025931165100e+00,4.369731258840169552e+00,3.366132359942866081e+00
9.196700000000000000e+04,2.135900000000000000e+04,6.153000000000000000e+03,9.909153050236376714e-01,4.305772742169577505e+00,3.471314805785795432e+00
9.208500000000000000e+04,2.193900000000000000e+04,6.388000000000000000e+03,2.615798349970397396e-01,4.197319841378367222e+00,3.434408265497808532e+00
8.773200000000000000e+04,2.105500000000000000e+04,5.938000000000000000e+03,3.529023984801682445e-01,4.166801234861078562e+00,3.545806668912091730e+00
6.747000000000000000e+04,1.600100000000000000e+04,4.922000000000000000e+03,-1.114555340291261132e-01,4.216611461783638326e+00,3.250914262494920770e+00
8.846800000000000000e+04,2.099200000000000000e+04,5.653000000000000000e+03,1.009405487804873047e+00,4.214367378048780921e+00,3.713426499203962283e+00
7.626600000000000000e+04,1.775900000000000000e+04,5.326000000000000000e+03,5.744850498338855971e-01,4.294498564108339522e+00,3.334397296282388456e+00
8.770800000000000000e+04,2.058600000000000000e+04,6.223000000000000000e+03,3.042572622170389707e-01,4.260565432818419929e+00,3.308050779366864980e+00
6.965000000000000000e+04,1.618200000000000000e+04,4.800000000000000000e+03,7.283648498331487531e-01,4.304165121740204825e+00,3.371249999999999858e+00
1.117620000000000000e+05,2.543000000000000000e+04,7.827000000000000000e+03,9.314730633110492874e-01,4.394887927644514747e+00,3.249009837741152484e+00
8.281600000000000000e+04,1.997300000000000000e+04,5.642000000000000000e+03,2.193701497020974500e-01,4.146397636809693310e+00,3.540056717476072201e+00
7.191400000000000000e+04,1.676000000000000000e+04,4.749000000000000000e+03,1.042715990453459085e+00,4.290811455847255651e+00,3.529164034533585959e+00
1.040250000000000000e+05,2.465000000000000000e+04,7.263000000000000000e+03,2.925841784989842154e-01,4.220081135902637115e+00,3.393914360457111368e+00
1.033830000000000000e+05,2.465600000000000000e+04,6.862000000000000000e+03,6.169711226476302102e-01,4.193015898767034066e+00,3.593121538909938906e+00
1.097740000000000000e+05,2.569200000000000000e+04,7.296000000000000000e+03,9.176366184026143458e-01,4.272691888525611326e+00,3.521381578947368585e+00
1.056300000000000000e+05,2.473700000000000000e+04,6.768000000000000000e+03,1.209807171443582519e+00,4.270121680074382198e+00,3.654994089834515236e+00
9.244700000000000000e+04,2.066300000000000000e+04,5.852000000000000000e+03,2.124268499249861719e+00,4.474035716014131303e+00,3.530929596719070584e+00
1.071990000000000000e+05,2.489600000000000000e+04,7.014000000000000000e+03,1.179262532133673602e+00,4.305872429305912519e+00,3.549472483604219963e+00
1.025130000000000000e+05,2.372500000000000000e+04,7.809000000000000000e+03,-1.359308746048490946e-01,4.320885142255005640e+00,3.038161096171084541e+00
1.009990000000000000e+05,2.352400000000000000e+04,7.161000000000000000e+03,4.348461146063620220e-01,4.293444992348240064e+00,3.285016059209607597e+00
8.627800000000000000e+04,2.015200000000000000e+04,5.529000000000000000e+03,1.253207622072249450e+00,4.281361651448987615e+00,3.644782058238379641e+00
9.632700000000000000e+04,2.240600000000000000e+04,6.095000000000000000e+03,1.427115951084530820e+00,4.299160939034186946e+00,3.676127973748974487e+00
1.274200000000000000e+05,2.919700000000000000e+04,8.249000000000000000e+03,1.498325170394213757e+00,4.364147001404253601e+00,3.539459328403443017e+00
1.077620000000000000e+05,2.426200000000000000e+04,7.546000000000000000e+03,1.110351990767451724e+00,4.441595911301623900e+00,3.215213358070501126e+00
1.173290000000000000e+05,2.676600000000000000e+04,7.858000000000000000e+03,1.285022790106850721e+00,4.383508929238586482e+00,3.406210231611097150e+00
1.272280000000000000e+05,2.967300000000000000e+04,8.886000000000000000e+03,5.473541603477904971e-01,4.287668924611599763e+00,3.339297771775826984e+00
8.252900000000000000e+04,1.928600000000000000e+04,5.868000000000000000e+03,3.556424349268887397e-01,4.279218085657990223e+00,3.286639400136332601e+00
1.110240000000000000e+05,2.591700000000000000e+04,8.080000000000000000e+03,1.606868078867140781e-01,4.283829146892001560e+00,3.207549504950494956e+00
7.250600000000000000e+04,1.667000000000000000e+04,4.952000000000000000e+03,9.820083983203318212e-01,4.349490101979603729e+00,3.366316639741518735e+00
1.104010000000000000e+05,2.590500000000000000e+04,7.817000000000000000e+03,3.271831692723417007e-01,4.261764138197259300e+00,3.313931175642829796e+00
1.013210000000000000e+05,2.430400000000000000e+04,7.482000000000000000e+03,-3.992314022383176564e-01,4.168902238314680986e+00,3.248329323710237748e+00
7.751700000000000000e+04,1.769600000000000000e+04,5.290000000000000000e+03,1.108677667269436284e+00,4.380481464737793651e+00,3.345179584120983041e+00
8.536200000000000000e+04,1.971200000000000000e+04,5.861000000000000000e+03,8.620819805194805951e-01,4.330458603896103931e+00,3.363248592390377212e+00
9.662300000000000000e+04,2.282600000000000000e+04,6.269000000000000000e+03,9.607482695172144815e-01,4.233023744852361325e+00,3.641091083107353743e+00
