1.055900000000000000e+04,2.387000000000000000e+03,6.680000000000000000e+02,1.926904063678254175e+00,4.423544197737745876e+00,3.573353293413173759e+00
1.892700000000000000e+04,4.390000000000000000e+03,1.244000000000000000e+03,1.163179954441911690e+00,4.311389521640091260e+00,3.528938906752411508e+00
7.268000000000000000e+03,1.698000000000000000e+03,4.740000000000000000e+02,1.105441696113071970e+00,4.280329799764428955e+00,3.582278481012658222e+00
9.491000000000000000e+03,2.240000000000000000e+03,6.340000000000000000e+02,7.360178571428583894e-01,4.237053571428571530e+00,3.533123028391166986e+00
1.967000000000000000e+04,4.643000000000000000e+03,1.309000000000000000e+03,7.654102950678414174e-01,4.236485031229808129e+00,3.546982429335370668e+00
2.147400000000000000e+04,5.066000000000000000e+03,1.436000000000000000e+03,7.340544808527447174e-01,4.238847216739044299e+00,3.527855153203342642e+00
2.459100000000000000e+04,5.801000000000000000e+03,1.634000000000000000e+03,7.882916738493328523e-01,4.239096707464230285e+00,3.550183598531211793e+00
7.880000000000000000e+02,1.840000000000000000e+02,4.200000000000000000e+01,2.625217391304346393e+00,4.282608695652173836e+00,4.380952380952381375e+00
5.179000000000000000e+03,1.241000000000000000e+03,3.340000000000000000e+02,7.722159548750973102e-01,4.173247381144238766e+00,3.715568862275449025e+00
5.572000000000000000e+03,1.335000000000000000e+03,3.600000000000000000e+02,7.598202247190997127e-01,4.173782771535580416e+00,3.708333333333333481e+00
7.050000000000000000e+03,1.685000000000000000e+03,4.660000000000000000e+02,6.156676557863498545e-01,4.183976261127596352e+00,3.615879828326180156e+00
1.051100000000000000e+04,2.478000000000000000e+03,6.970000000000000000e+02,8.156093623890221522e-01,4.241727199354317968e+00,3.555236728837876559e+00
1.463500000000000000e+04,3.468000000000000000e+03,9.220000000000000000e+02,1.144232987312573613e+00,4.220011534025374544e+00,3.761388286334056197e+00
1.611600000000000000e+04,3.825000000000000000e+03,1.016000000000000000e+03,1.112020915032676527e+00,4.213333333333332931e+00,3.764763779527559251e+00
3.276000000000000000e+03,7.300000000000000000e+02,1.950000000000000000e+02,2.680657534246574158e+00,4.487671232876712324e+00,3.743589743589743613e+00
5.884000000000000000e+03,1.384000000000000000e+03,3.770000000000000000e+02,1.135491329479766165e+00,4.251445086705202492e+00,3.671087533156498495e+00
1.773100000000000000e+04,4.143000000000000000e+03,1.077000000000000000e+03,1.670209992758866946e+00,4.279748974173304354e+00,3.846796657381615692e+00
1.899800000000000000e+04,4.439000000000000000e+03,1.162000000000000000e+03,1.616769542689791450e+00,4.279792746113989743e+00,3.820137693631669329e+00
2.236100000000000000e+04,5.274000000000000000e+03,1.365000000000000000e+03,1.469374288964729658e+00,4.239855896852484207e+00,3.863736263736263776e+00
1.299000000000000000e+03,3.050000000000000000e+02,8.300000000000000000e+01,1.187934426229507068e+00,4.259016393442623283e+00,3.674698795180722843e+00
3.139000000000000000e+03,7.440000000000000000e+02,2.190000000000000000e+02,2.953225806451591495e-01,4.219086021505376038e+00,3.397260273972602551e+00
1.462800000000000000e+04,3.536000000000000000e+03,1.014000000000000000e+03,3.660633484162900686e-02,4.136877828054299044e+00,3.487179487179487225e+00
5.967000000000000000e+03,1.433000000000000000e+03,3.810000000000000000e+02,8.143475226796894617e-01,4.163991625959525322e+00,3.761154855643044748e+00
1.551600000000000000e+04,3.620000000000000000e+03,9.430000000000000000e+02,1.692066298342538744e+00,4.286187845303867761e+00,3.838812301166489860e+00
1.991700000000000000e+04,4.665000000000000000e+03,1.220000000000000000e+03,1.563335476956051906e+00,4.269453376205787798e+00,3.823770491803278659e+00
2.400000000000000000e+03,5.490000000000000000e+02,1.500000000000000000e+02,1.817486338797813517e+00,4.371584699453552325e+00,3.660000000000000142e+00
3.133000000000000000e+03,7.100000000000000000e+02,1.920000000000000000e+02,2.142028169014082550e+00,4.412676056338027841e+00,3.697916666666666519e+00
5.606000000000000000e+03,1.325000000000000000e+03,3.630000000000000000e+02,9.686641509433933095e-01,4.230943396226415132e+00,3.650137741046831863e+00
8.893000000000000000e+03,2.116000000000000000e+03,5.600000000000000000e+02,1.078468809073722667e+00,4.202741020793951066e+00,3.778571428571428470e+00
1.053300000000000000e+04,2.514000000000000000e+03,6.850000000000000000e+02,7.704216388225937351e-01,4.189737470167064437e+00,3.670072992700729841e+00
1.119100000000000000e+04,2.683000000000000000e+03,7.360000000000000000e+02,6.060678345136025769e-01,4.171077152441297287e+00,3.645380434782608869e+00
1.744100000000000000e+04,4.200000000000000000e+03,1.162000000000000000e+03,4.280666666666661513e-01,4.152619047619047876e+00,3.614457831325301296e+00
6.200000000000000000e+02,1.490000000000000000e+02,3.800000000000000000e+01,1.118120805369123616e+00,4.161073825503355472e+00,3.921052631578947345e+00
1.449200000000000000e+04,3.382000000000000000e+03,8.790000000000000000e+02,1.702826729745709144e+00,4.285038438793613125e+00,3.847554038680318644e+00
1.783400000000000000e+04,4.210000000000000000e+03,1.096000000000000000e+03,1.402451306413301069e+00,4.236104513064132604e+00,3.841240875912408814e+00
1.974300000000000000e+04,4.664000000000000000e+03,1.203000000000000000e+03,1.455583190394506232e+00,4.233061749571183974e+00,3.876974231088944123e+00
2.432100000000000000e+04,5.826000000000000000e+03,1.540000000000000000e+03,9.221901819430158298e-01,4.174562306900102548e+00,3.783116883116883322e+00
7.083000000000000000e+03,1.676000000000000000e+03,4.300000000000000000e+02,1.455393794749401337e+00,4.226133651551312376e+00,3.897674418604651247e+00
7.576000000000000000e+03,1.802000000000000000e+03,4.690000000000000000e+02,1.216914539400665518e+00,4.204217536071031880e+00,3.842217484008528583e+00
1.337600000000000000e+04,3.196000000000000000e+03,8.690000000000000000e+02,7.608510638297865114e-01,4.185231539424280278e+00,3.677790563866513374e+00
2.027000000000000000e+03,4.730000000000000000e+02,1.670000000000000000e+02,-1.052515856236786007e+00,4.285412262156448548e+00,2.832335329341317376e+00
6.144000000000000000e+03,1.479000000000000000e+03,4.190000000000000000e+02,2.407843137254879196e-01,4.154158215010141930e+00,3.529832935560859308e+00
7.316000000000000000e+03,1.782000000000000000e+03,5.150000000000000000e+02,-2.140965207631886358e-01,4.105499438832771908e+00,3.460194174757281527e+00
1.397000000000000000e+04,3.361000000000000000e+03,9.590000000000000000e+02,1.944064266587286482e-01,4.156501041356738924e+00,3.504692387904066564e+00
5.178000000000000000e+03,1.212000000000000000e+03,3.450000000000000000e+02,8.952475247524738222e-01,4.272277227722772075e+00,3.513043478260869712e+00
8.624000000000000000e+03,2.021000000000000000e+03,5.730000000000000000e+02,8.988223651657598623e-01,4.267194458189015549e+00,3.527050610820244181e+00
4.120000000000000000e+03,9.590000000000000000e+02,2.860000000000000000e+02,6.337851929092757075e-01,4.296141814389989655e+00,3.353146853146853346e+00
1.194700000000000000e+04,2.763000000000000000e+03,8.070000000000000000e+02,9.792833876221500589e-01,4.323923271806007662e+00,3.423791821561338100e+00
