0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,4.907332363510476941e-02,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.453666181755238540e-01,4.907332363510476941e-02,4.907332363510476941e-02,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.814664727020953883e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,4.907332363510476941e-02,3.435132654457334067e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.814664727020953883e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,5.485332866259555462e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.814664727020953883e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.814664727020953883e-02,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.814664727020953883e-02,4.907332363510476941e-02,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,4.907332363510476941e-02,1.472199709053143013e-01,9.814664727020953883e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.453666181755238540e-01,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,9.814664727020953883e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,9.814664727020953883e-02,0.000000000000000000e+00,9.814664727020953883e-02,4.907332363510476941e-02,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,4.907332363510476941e-02,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,9.814664727020953883e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.814664727020953883e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,4.907332363510476941e-02,0.000000000000000000e+00,4.907332363510476941e-02,4.907332363510476941e-02,4.907332363510476941e-02,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.814664727020953883e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,9.814664727020953883e-02,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.962932945404190777e-01,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,9.814664727020953883e-02,4.907332363510476941e-02,4.907332363510476941e-02,4.907332363510476941e-02,9.814664727020953883e-02,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,4.907332363510476941e-02,4.907332363510476941e-02,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,4.907332363510476941e-02,0.000000000000000000e+00,4.907332363510476941e-02,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,4.907332363510476941e-02,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,4.907332363510476941e-02,4.907332363510476941e-02,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.814664727020953883e-02,4.907332363510476941e-02,4.907332363510476941e-02,4.907332363510476941e-02,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.814664727020953883e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,4.907332363510476941e-02,0.000000000000000000e+00,1.472199709053143013e-01,0.000000000000000000e+00,9.814664727020953883e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,4.907332363510476941e-02,9.814664727020953883e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.472199709053143013e-01,0.000000000000000000e+00,4.907332363510476941e-02,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.814664727020953883e-02,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,9.814664727020953883e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.814664727020953883e-02,4.907332363510476941e-02,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,4.907332363510476941e-02,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907332363510476941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.962932945404190777e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
