9.992760553563098114e-01,-3.804425306840843179e-02
9.869241048167758379e-01,-1.611856424487170814e-01
9.940317747839315654e-01,-1.090909286783604687e-01
9.965221443565090986e-01,-8.332836136097301893e-02
9.895794897292335968e-01,-1.439876158120188265e-01
9.842091488021706969e-01,-1.770094670183108843e-01
9.930973524353593485e-01,-1.172930031411925644e-01
9.883831539226225482e-01,-1.519826998114246486e-01
9.717274628742788023e-01,-2.361053533825891448e-01
9.580190373506954904e-01,-2.867045937435373504e-01
9.566174878829293293e-01,-2.913468411988593965e-01
9.865288135117693535e-01,1.635875915559020233e-01
9.479397958737393326e-01,3.184495931836832106e-01
9.135997337951694552e-01,4.066147149444981346e-01
9.156525661848209374e-01,4.019706183779506170e-01
9.518295596256332036e-01,3.066276070788039321e-01
9.914077627962957218e-01,-1.308076751083208644e-01
9.879315487311355337e-01,-1.548911069806778174e-01
9.882259592887646660e-01,-1.530014816523061205e-01
9.932677138965769759e-01,-1.158414801816158163e-01
9.952134231161841038e-01,-9.772534189946299743e-02
9.885032903879138466e-01,-1.511993548010960309e-01
9.888971407557979321e-01,-1.486016319056005508e-01
9.794838951923505732e-01,-2.015224529892896133e-01
9.816253544323683133e-01,-1.908184046037684212e-01
9.854606547142389372e-01,-1.699037904526663201e-01
9.921291641615319623e-01,-1.252186951702503326e-01
9.814255340664432836e-01,-1.918434806877639676e-01
9.795315763372733908e-01,-2.012905635101067958e-01
9.772938262789110375e-01,-2.118885960053671358e-01
9.817511264985574471e-01,-1.901702542954956665e-01
9.100988121432445066e-01,-4.143913031609799402e-01
9.290602492739031826e-01,-3.699284433767061064e-01
9.277268664821950450e-01,-3.732597771085538474e-01
9.082783301191665881e-01,-4.183664363162253319e-01
9.133257103348925154e-01,-4.072298452241240319e-01
9.538395222570990040e-01,-3.003167757224843859e-01
9.586632426799174267e-01,-2.845431199913740494e-01
9.690521837066814470e-01,-2.468559605383518207e-01
9.837761464346140849e-01,-1.794003726480542515e-01
9.808659277931238707e-01,-1.946844413263017215e-01
9.509854187752481147e-01,-3.092357244512120573e-01
9.618072585389753071e-01,-2.737275971138835029e-01
9.702682760576438747e-01,-2.420319658146997399e-01
9.706173581198621614e-01,-2.406282280124659168e-01
9.743059465201310276e-01,-2.252286007049539851e-01
